tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
569471837614137344,negative,1.0,Cancelled Flight,1.0,Delta,Unknow,JohnFMacky,Unknow,0,@JetBlue my flight 475 Cancelled Flighted due to lavatory problems. Can't confirm if they are gonna get a flight from Boston Logan Int,Unknow,2015-02-22 04:20:41 -0800,Unknow,Eastern Time (US & Canada)
569462004332646400,positive,1.0,Unknow,0.6706,Delta,Unknow,suek03,Unknow,0,@JetBlue okay thank you! I'll check with them again!,Unknow,2015-02-22 03:41:36 -0800,"Austin, TX",Eastern Time (US & Canada)
569460591644925952,negative,1.0,Bad Flight,0.6484,Delta,Unknow,suek03,Unknow,0,@JetBlue some woman stole my seat on the plane but I was the one that had to sit elsewhere. Is that standard protocol?,Unknow,2015-02-22 03:35:59 -0800,"Austin, TX",Eastern Time (US & Canada)
569447456896917505,positive,1.0,Unknow,0.6706,Delta,Unknow,sylvie75015,Unknow,0,"“@JetBlue: @sylvie75015 Good morning, Sylvie! Have a great flight! #yourock” &gt; Thank you #JetBlue! @mxo42 @henrikwagner73 #JetBlueRocks",Unknow,2015-02-22 02:43:48 -0800,"Larchmont, New York",Eastern Time (US & Canada)
569439829328408576,positive,1.0,Unknow,0.6706,Delta,Unknow,logantracey,Unknow,0,@JetBlue They just came out. Thanks for the follow-up. That's why you're the best!,Unknow,2015-02-22 02:13:29 -0800,new york city,Eastern Time (US & Canada)
569439674294337536,positive,1.0,Unknow,0.6706,Delta,Unknow,logantracey,Unknow,0,@JetBlue Thanks! See you soon!,Unknow,2015-02-22 02:12:52 -0800,new york city,Eastern Time (US & Canada)
569436958281183233,negative,0.6842,Lost Luggage,0.6842,Delta,Unknow,logantracey,Unknow,0,"@JetBlue Yep, still waiting for bags at #JFK. What's the holdup? Looks like we are the only flight that got in at this time..??",Unknow,2015-02-22 02:02:05 -0800,new york city,Eastern Time (US & Canada)
569435866902302720,positive,0.6742,Unknow,0.0,Delta,Unknow,logantracey,Unknow,0,@JetBlue thanks for getting us to NYC -JFK really safely. :-) But srsly? How long does it take to get our checked bags? #eternity #5amMisery,Unknow,2015-02-22 01:57:44 -0800,new york city,Eastern Time (US & Canada)
569423132240556033,neutral,1.0,Unknow,0.6706,Delta,Unknow,tayeoman,Unknow,0,@JetBlue should I expect delays at dca for 7am departure?  Going to Orlando on flight 723,Unknow,2015-02-22 01:07:08 -0800,"Dayton, Ohio",Eastern Time (US & Canada)
569420237189181440,negative,1.0,Bad Flight,0.3458,Delta,Unknow,MaverickEMT,Unknow,0,@JetBlue full the six of us had to leave flight. And now have to wait a whole day to get a flight and my kids will miss school.,Unknow,2015-02-22 00:55:38 -0800,New York,Eastern Time (US & Canada)
569420073707773952,negative,1.0,Bad Flight,0.6751,Delta,Unknow,MaverickEMT,Unknow,0,@JetBlue no. Not boarding order. Someone boarded with. Service Animal which a member of my party was allergic to and because the flight was,Unknow,2015-02-22 00:54:59 -0800,New York,Eastern Time (US & Canada)
569418216935723008,negative,1.0,Late Flight,1.0,Delta,Unknow,logsoleary,Unknow,0,@JetBlue it's ridiculous that I just got home and I was supposed to land 3 hours ago bc I am HELLA tired,Unknow,2015-02-22 00:47:36 -0800,RTR,Atlantic Time (Canada)
569413676337274880,negative,1.0,Can't Tell,0.6495,Delta,Unknow,MaverickEMT,Unknow,0,@JetBlue just lost very loyal customers who use them 4-10 times a year.,Unknow,2015-02-22 00:29:34 -0800,New York,Eastern Time (US & Canada)
569394918675783681,positive,0.6309,Unknow,0.6706,Delta,Unknow,MUANikkiMalcom,Unknow,0,@JetBlue thanks for the response - when is the next flight after the 9:48 flight?,Unknow,2015-02-21 23:15:02 -0800,Unknow,Unknow
569387453418762241,negative,1.0,Late Flight,0.7013,Delta,Unknow,designer_helen,Unknow,0,@JetBlue Highlight of my travel is 3 hour delay and de-icing twice. Now sitting in bumper to bumper traffic in taxi to finally get home. 😒,Unknow,2015-02-21 22:45:22 -0800,"Manhattan, NY",Eastern Time (US & Canada)
569386956435488768,positive,1.0,Unknow,0.6706,Delta,Unknow,AuthorMarcClark,Unknow,0,@JetBlue great flight on a brand new jet. Great seating. Beautiful plane. Big fan of this airline.,Unknow,2015-02-21 22:43:23 -0800,New York City,Arizona
569386581938860032,negative,1.0,Bad Flight,1.0,Delta,Unknow,designer_helen,Unknow,0,@JetBlue a voucher.. I can't believe I took this risk. Not only was the plane terribly filthy and I had 15 screaming babies in my face..,Unknow,2015-02-21 22:41:54 -0800,"Manhattan, NY",Eastern Time (US & Canada)
569385087424458752,neutral,1.0,Unknow,0.6706,Delta,Unknow,JEOKOO1,Unknow,0,@JetBlue @SouthwestAir @VirginAmerica @AmericanAirBR download jeokoo the American app for air travelers,Unknow,2015-02-21 22:35:58 -0800,"Washington, DC. ",Unknow
569382239131168769,positive,1.0,Unknow,0.6706,Delta,Unknow,katieblanchb,Unknow,0,@JetBlue thank you! I know the weather in #Boston isn't great. Everyone's tired,Unknow,2015-02-21 22:24:39 -0800,Unknow,Unknow
569381811278770176,negative,1.0,Customer Service Issue,1.0,Delta,Unknow,SibleyStepsOut,Unknow,0,@JetBlue I've spoken 2/emailed JB team and explained situation. Didnt seem to matter to anyone other than me. I guess I just expected more.,Unknow,2015-02-21 22:22:57 -0800,Washington DC Metro,Eastern Time (US & Canada)
569380376709238784,neutral,1.0,Unknow,0.6706,Delta,Unknow,JustinRosentha,Unknow,0,@JetBlue  Alright I hope. My JetBlue app is showing a change in my seats and online shows an a320.  Don't want any surprises,Unknow,2015-02-21 22:17:15 -0800,New York,Unknow
569378165610524672,neutral,0.64,Unknow,0.0,Delta,Unknow,JustinRosentha,Unknow,0,@JetBlue I know you guys are super busy but is flight 1222 an a320 or e190?,Unknow,2015-02-21 22:08:27 -0800,New York,Unknow
569373511455776768,neutral,1.0,Unknow,0.6706,Delta,Unknow,billqamz,Unknow,0,@JetBlue Follow me pls?,Unknow,2015-02-21 21:49:58 -0800,East Coast,Unknow
569369662955261953,negative,1.0,Flight Attendant Complaints,0.6785,Delta,Unknow,rudinov,Unknow,0,@JetBlue Shocked by misbehavior and cheap comments from jet airways staff to passenger at Delhi Airport Friday boarding to Dubai. Disgusting,Unknow,2015-02-21 21:34:40 -0800,UAE,Unknow
569366846547369984,negative,1.0,Bad Flight,0.6556,Delta,Unknow,DestineMedia,Unknow,0,@JetBlue you have to service your remote controllers on my flight I watched equalizer (movie) THREE times because my remote was stuck,Unknow,2015-02-21 21:23:29 -0800,BB PIN:28AF78F4,Eastern Time (US & Canada)
569366479008862208,negative,1.0,Late Flight,1.0,Delta,Unknow,DestineMedia,Unknow,0,@JetBlue @dgruber1700  oh wow and I'm complaining about two hour on the run way shucks JetBlue NOT GOOD your service was better than this,Unknow,2015-02-21 21:22:01 -0800,BB PIN:28AF78F4,Eastern Time (US & Canada)
569365818229829632,negative,1.0,Late Flight,1.0,Delta,Unknow,DestineMedia,Unknow,0,@JetBlue I'm curious to know how do you compensate for passengers missing engagements due to a two hour wait on the tar-mat to get to a gate,Unknow,2015-02-21 21:19:24 -0800,BB PIN:28AF78F4,Eastern Time (US & Canada)
569364648576872448,positive,1.0,Unknow,0.6706,Delta,Unknow,ClassyMalick,Unknow,0,@JetBlue thank you thank you!  I finally set up the jetblue app!  Yay!,Unknow,2015-02-21 21:14:45 -0800,NY,Unknow
569364383652044800,negative,1.0,Can't Tell,0.3417,Delta,Unknow,Ryancotter82,Unknow,0,@JetBlue everytime I come back to Boston it's a minimum 45 min wait for bags. Earlier it was almost an hour. Why is it only Boston jetblue?,Unknow,2015-02-21 21:13:41 -0800,Unknow,Unknow
569359788120907776,positive,1.0,Unknow,0.6706,Delta,Unknow,willliu11,Unknow,0,@JetBlue Thanks for taking me back home today despite Pandora's best efforts to Cancelled Flight the flight. #jetblue #backhome #noplacelikehome,Unknow,2015-02-21 20:55:26 -0800,Unknow,Unknow
569358956549681152,negative,1.0,Customer Service Issue,0.6946,Delta,Unknow,jrcoonley,Unknow,0,@JetBlue that is not what your employee at Logan told me. I finally got one to meet my daughter on her first solo flight after rude rep :(,Unknow,2015-02-21 20:52:08 -0800,Unknow,Quito
569357827522699264,negative,0.6749,Customer Service Issue,0.6749,Delta,Unknow,TheBigEasy5889,Unknow,0,@JetBlue I am But Your customer service is Brutal.,Unknow,2015-02-21 20:47:38 -0800,Unknow,Eastern Time (US & Canada)
569355673068118016,neutral,1.0,Unknow,0.6706,Delta,Unknow,EtihadNews,Unknow,0,@JetBlue Airways to continue 'various commercial relationships' with #Lufthansa ... - @CAPA_Aviation http://t.co/vGqOihtRkH,Unknow,2015-02-21 20:39:05 -0800,Global,Sydney
569353033915584513,positive,1.0,Unknow,0.6706,Delta,Unknow,MrDaftPrawn,Unknow,1,@JetBlue @Maddie_Flood Your airline sounds outstanding and your Twitter feed is clearly extremely useful. Keep up the great work 😊,"[34.546788, -87.012305]",2015-02-21 20:28:36 -0800,From the South to 'THE' South ,Central Time (US & Canada)
569352134774415360,positive,0.6942,Unknow,0.0,Delta,Unknow,BookerWoodfox,Unknow,0,@JetBlue is amazing. Had a short delay. They gave me $150 credit! It was literally pretty much my fault I missed the flight.,Unknow,2015-02-21 20:25:01 -0800,"Lynn, MA",Eastern Time (US & Canada)
569349960228974592,negative,1.0,Flight Attendant Complaints,1.0,Delta,Unknow,AllisonWooster,Unknow,0,@JetBlue flight attendant was hesitant to give me more baby sized cookies,"[40.65275545, -73.79457024]",2015-02-21 20:16:23 -0800,New York,Quito
569348995136376833,negative,0.6192,Can't Tell,0.3256,Delta,Unknow,AllisonWooster,Unknow,0,@JetBlue Y U NO LET ME OUT AND MAKE FUN SIZE COOKIES #stuckonaplane #sos #babyfood,"[40.64779984, -73.78283404]",2015-02-21 20:12:33 -0800,New York,Quito
569348268154609664,positive,1.0,Unknow,0.6706,Delta,Unknow,skydivingblond,Unknow,0,@JetBlue thank you 😊 standing in line now!,Unknow,2015-02-21 20:09:39 -0800,new york,Unknow
569346870423769088,negative,0.6774,Cancelled Flight,0.3441,Delta,Unknow,skydivingblond,Unknow,0,@JetBlue thanks! Yes! order me a rum and coke and get me a hotel voucher because the floor and chairs aren't so cushy here...!,Unknow,2015-02-21 20:04:06 -0800,new york,Unknow
569346433305993216,neutral,0.6926,Unknow,0.0,Delta,Unknow,brycecollins123,Unknow,0,@JetBlue is that supposed to change in the near future?,Unknow,2015-02-21 20:02:22 -0800,Unknow,Unknow
569346428839063552,positive,1.0,Unknow,0.6706,Delta,Unknow,karaackerman,Unknow,0,@JetBlue thank you,Unknow,2015-02-21 20:02:21 -0800,New York City,Quito
569346317706768385,neutral,1.0,Unknow,0.6706,Delta,Unknow,si23vr858rb04,Unknow,0,Can You please help to save my daughters life @JetBlue for details Go here @Help_Lindsey,Unknow,2015-02-21 20:01:54 -0800,Unknow,Midway Island
569345693770502144,negative,1.0,Late Flight,0.7067,Delta,Unknow,FirefighterGeek,Unknow,0,"@JetBlue You can pass that along to my wife, daughter, daughter's friend, my elderly mother-in-law.  They spent several hours waiting.",Unknow,2015-02-21 19:59:25 -0800,"ÜT: 42.487548,-71.103035",Eastern Time (US & Canada)
569344914485583872,neutral,1.0,Unknow,0.6706,Delta,Unknow,TheBigEasy5889,Unknow,0,@JetBlue I will when I land.,Unknow,2015-02-21 19:56:20 -0800,Unknow,Eastern Time (US & Canada)
569344744297521152,negative,1.0,Flight Attendant Complaints,0.6747,Delta,Unknow,TheBigEasy5889,Unknow,0,@jetblue I missed a goal On @NHLonNBCSports because of your Inept male stewardess. I should have landed already but I havent taken off yet.,Unknow,2015-02-21 19:55:39 -0800,Unknow,Eastern Time (US & Canada)
569344334761316354,negative,1.0,Can't Tell,0.6556,Delta,Unknow,FrancoIKU,Unknow,0,@JetBlue you are doing a horrible job at JFK...you need to rethink how you put these routes together. Unprofessional,Unknow,2015-02-21 19:54:01 -0800,wherever,Central Time (US & Canada)
569343882389016577,neutral,1.0,Unknow,0.6706,Delta,Unknow,brycecollins123,Unknow,0,@JetBlue do bags still fly for free anymore?,Unknow,2015-02-21 19:52:14 -0800,Unknow,Unknow
569343781092401152,negative,1.0,Late Flight,1.0,Delta,Unknow,karaackerman,Unknow,0,@JetBlue can you let me know status of flight #454 PBI-JFK delayed 2.5hours now on board problem with hatch..,Unknow,2015-02-21 19:51:49 -0800,New York City,Quito
569343607326547968,negative,0.3723,Late Flight,0.3723,Delta,Unknow,skydivingblond,Unknow,0,"@JetBlue  thanks for response! Crew has been VERY patient with us, but they are also frustrated. Wouldn't be so bad but airport is closed!",Unknow,2015-02-21 19:51:08 -0800,new york,Unknow
569343003476819969,neutral,0.6641,Unknow,0.0,Delta,Unknow,dgruber1700,Unknow,0,@JetBlue flite454,Unknow,2015-02-21 19:48:44 -0800,Unknow,Unknow
569342641571291136,negative,1.0,Can't Tell,0.6527,Delta,Unknow,TheBigEasy5889,Unknow,0,@JetBlue Why did you interupt the Staduim Series on @NHLonNBCSports. I dont need to see your stupid commercials or Emergency. Info.,Unknow,2015-02-21 19:47:18 -0800,Unknow,Eastern Time (US & Canada)
569342393943773184,neutral,0.6627,Unknow,0.6706,Delta,Unknow,brycecollins123,Unknow,0,@JetBlue when will you release flights for February 2016?,Unknow,2015-02-21 19:46:19 -0800,Unknow,Unknow
569342336158851074,negative,1.0,Customer Service Issue,0.6857,Delta,Unknow,KON1200,Unknow,0,@JetBlue we are well aware. Insufficient info. No options.,Unknow,2015-02-21 19:46:05 -0800,SOUL CLAP/ STAR TIME/BBE,Unknow
569341821505163264,negative,1.0,Late Flight,0.6806,Delta,Unknow,JtRoP,Unknow,0,@JetBlue just sat on a plane for 3 hours in Dulles #insane #ijustwanttobeinBoston #thanksDC,Unknow,2015-02-21 19:44:02 -0800,"Easton,Ma",Eastern Time (US & Canada)
569341641200439296,negative,1.0,Late Flight,1.0,Delta,Unknow,dgruber1700,Unknow,0,@JetBlue can we get a honest update on departure of flite 454. Been on plane with infant children,Unknow,2015-02-21 19:43:19 -0800,Unknow,Unknow
569341255399964672,negative,1.0,Late Flight,0.6651,Delta,Unknow,GGouliak,Unknow,0,@JetBlue u suck!we have been sitting here for 9hrs because of ur negligence,Unknow,2015-02-21 19:41:47 -0800,Unknow,Unknow
569341160482856960,negative,0.6702,Lost Luggage,0.6702,Delta,Unknow,MitFein,Unknow,0,@JetBlue still waiting for bags from flight 26. It landed an hour ago.,Unknow,2015-02-21 19:41:25 -0800,"Sands Point, NY",Mid-Atlantic
569339932801703936,negative,1.0,Can't Tell,0.6775,Delta,Unknow,KON1200,Unknow,0,@JetBlue Complete waste of an entire day. Pathetic.,Unknow,2015-02-21 19:36:32 -0800,SOUL CLAP/ STAR TIME/BBE,Unknow
569339717990400000,negative,1.0,Late Flight,0.6544,Delta,Unknow,KON1200,Unknow,0,@JetBlue flight 790 you had us stuck on the plane for nearly 4 hrs. Set to take off only for flight control to deny us. THE WORST SERVICE,Unknow,2015-02-21 19:35:41 -0800,SOUL CLAP/ STAR TIME/BBE,Unknow
569333461401481216,neutral,0.6735,Unknow,0.6706,Delta,Unknow,RogerSaintange,Unknow,0,@JetBlue I would love to Fort Lauderdale now that would cool.,Unknow,2015-02-21 19:10:49 -0800,Unknow,Pacific Time (US & Canada)
569332001720967168,positive,1.0,Unknow,0.6706,Delta,Unknow,JummyTV,Unknow,0,@JetBlue @L_Burley11 -- the best!!!,Unknow,2015-02-21 19:05:01 -0800,"Washington, DC",Eastern Time (US & Canada)
569330782537437184,positive,1.0,Unknow,0.6706,Delta,Unknow,MitFein,Unknow,0,@JetBlue thanks for bringing my son home to me.,Unknow,2015-02-21 19:00:10 -0800,"Sands Point, NY",Mid-Atlantic
569330095644659712,positive,1.0,Unknow,0.6706,Delta,Unknow,aliashmia,Unknow,0,@JetBlue you got yourselves hot ladies flying the air for life #loyal,Unknow,2015-02-21 18:57:27 -0800,D.C,Atlantic Time (Canada)
569330091857219585,positive,1.0,Unknow,0.6706,Delta,Unknow,catiehorst,Unknow,0,@JetBlue nothing but praise for you helping our lady make her flight to CHS tonight!  #impressed,Unknow,2015-02-21 18:57:26 -0800,Unknow,Quito
569329921740427264,negative,1.0,Lost Luggage,1.0,Delta,Unknow,nonchalantCUNT,Unknow,0,@JetBlue she did. she's still waiting on a callback....the lack of follow through is what's concerning. smh,Unknow,2015-02-21 18:56:45 -0800,"ÜT: 33.724561,-84.565845",Quito
569328773876871168,negative,1.0,Lost Luggage,0.6742,Delta,Unknow,nonchalantCUNT,Unknow,0,@JetBlue she has...she hasn't heard from anyone in over a week. a nonstop flight and her baggage was lost/stolen. customer service 👎,Unknow,2015-02-21 18:52:11 -0800,"ÜT: 33.724561,-84.565845",Quito
569327066887401473,negative,1.0,Customer Service Issue,0.3606,Delta,Unknow,SpedAdvocates,Unknow,0,@JetBlue we got our luggage after waiting 40 mins and went home right after. Not very family and ADA friendly waiting that long w no chairs.,Unknow,2015-02-21 18:45:24 -0800,"Wellesley, MA",Eastern Time (US & Canada)
569322419036356608,neutral,1.0,Unknow,0.6706,Delta,Unknow,Drzah_,Unknow,0,@JetBlue I flew on a flight about 3 months ago. Me and my girlfriend got away with having sex in a restroom. Is it allowed now?,Unknow,2015-02-21 18:26:56 -0800,Unknow,Central America
569320520728113152,positive,1.0,Unknow,0.6706,Delta,Unknow,laacyyy,Unknow,0,@JetBlue thanks so much. Can't wait to fly with you guys :),Unknow,2015-02-21 18:19:24 -0800,New Jersey,Quito
569318653792948226,negative,1.0,Late Flight,0.6809,Delta,Unknow,AndrewATZ,Unknow,0,"@JetBlue Flight 2202 out of JFK, 2 &amp; 1/2 hr delay. I could get over it if it was just  weather reLate Flightd, but considering it's not - Come on",Unknow,2015-02-21 18:11:59 -0800,"New York City, NY",Quito
569313006406012928,positive,0.6768,Unknow,0.6706,Delta,Unknow,courtneyx54,Unknow,0,"@JetBlue OK, thank you.",Unknow,2015-02-21 17:49:32 -0800,Massachusetts,Quito
569312396097003520,positive,1.0,Unknow,0.6706,Delta,Unknow,SusetteAG,Unknow,0,@JetBlue thanks for a speedy flight time recovery.,Unknow,2015-02-21 17:47:07 -0800,"Miami/Ft. Lauderdale, FL",Eastern Time (US & Canada)
569311730540683264,positive,1.0,Unknow,0.6706,Delta,Unknow,dsgersten,Unknow,0,@JetBlue thank you for taking care of me with a drink since my in-flight entertainment wasn't working #goodcustomerservice,Unknow,2015-02-21 17:44:28 -0800,Southern California,Pacific Time (US & Canada)
569310328862830592,neutral,1.0,Unknow,0.6706,Delta,Unknow,1_7_8_0,Unknow,0,@JetBlue Re: Flight 8088 SXM&gt;JFK what time does bus leave hotel on Feb 22?  Mass confusion here.,Unknow,2015-02-21 17:38:54 -0800,Unknow,Unknow
569310202174025729,neutral,0.6729,Unknow,0.0,Delta,Unknow,courtneyx54,Unknow,0,@JetBlue Are we able to change to an Even More Space seat after we've checked in online? Have a flight tmrw and can't seem to change my seat,Unknow,2015-02-21 17:38:24 -0800,Massachusetts,Quito
569310070825226241,positive,0.3563,Unknow,0.0,Delta,Unknow,laacyyy,Unknow,0,@JetBlue would you say a delay is more likely? Thanks so much.,Unknow,2015-02-21 17:37:52 -0800,New Jersey,Quito
569308292893290496,positive,0.6842,Unknow,0.6706,Delta,Unknow,comicshans,Unknow,0,"@JetBlue I did not! She's a woman who's a lead, she was working at gate c26.",Unknow,2015-02-21 17:30:48 -0800,"sweatertown, new england",Atlantic Time (Canada)
569307978798645248,neutral,0.6545,Unknow,0.0,Delta,Unknow,laacyyy,Unknow,0,@JetBlue what are the chances of one of your flights leaving at 6am out of Newark nj being Cancelled Flightled tomorrow?,Unknow,2015-02-21 17:29:34 -0800,New Jersey,Quito
569307917712805889,positive,0.3519,Unknow,0.0,Delta,Unknow,Margo221,Unknow,0,"@JetBlue If you ""follow"" me, I will be able to DM you.  Thanks.",Unknow,2015-02-21 17:29:19 -0800,Unknow,Eastern Time (US & Canada)
569305802487439360,neutral,0.3711,Unknow,0.0,Delta,Unknow,zarrylarou,Unknow,0,@JetBlue Tomorrow wouldn’t have been soon enough! Thank you for the info!,Unknow,2015-02-21 17:20:55 -0800,NY,Eastern Time (US & Canada)
569305705750114305,negative,0.7158,Customer Service Issue,0.3684,Delta,Unknow,MaliceDavericks,Unknow,0,"@JetBlue figured it out 4 flight 2morrow. Hard to believe with oil so low, and the killing u make that even part of a hotel can't be comp'd",Unknow,2015-02-21 17:20:32 -0800,"Rochester, NY",Unknow
569305409925873664,positive,1.0,Unknow,0.6706,Delta,Unknow,comicshans,Unknow,0,@JetBlue I want to give a warm thanks to your crew at Logan airport for still getting me to the DC area after Cancelled Flightlations this morning!,Unknow,2015-02-21 17:19:21 -0800,"sweatertown, new england",Atlantic Time (Canada)
569304186548047872,positive,0.6756,Unknow,0.0,Delta,Unknow,Margo221,Unknow,0,"@JetBlue Another awesome telephone experience with @JetBlue Thank you, Cory! #Greatcustomerservice✈☺",Unknow,2015-02-21 17:14:29 -0800,Unknow,Eastern Time (US & Canada)
569303932691984384,negative,1.0,Can't Tell,0.6364,Delta,Unknow,MaliceDavericks,Unknow,0,"@JetBlue we saw one, he was as useless as the tsa agents who inspected my shoes",Unknow,2015-02-21 17:13:29 -0800,"Rochester, NY",Unknow
569301593587208193,neutral,0.6591,Unknow,0.6706,Delta,Unknow,dcoadavon,Unknow,0,"@JetBlue Have a cup coffee and relax while you check out the New Deals and Promotions at Avon, twice a month at Doug @dcoadavon",Unknow,2015-02-21 17:04:11 -0800,San Diego,Unknow
569301330306699264,negative,1.0,Customer Service Issue,0.6593,Delta,Unknow,MaliceDavericks,Unknow,0,@JetBlue disappointed with the missed connection from ROC to SLC and no reimbursement even tho friend who is a pilot said it was due to ATC,Unknow,2015-02-21 17:03:08 -0800,"Rochester, NY",Unknow
569301025280167936,neutral,0.6461,Unknow,0.0,Delta,Unknow,lorenbhollander,Unknow,0,@JetBlue yes Party is Over 😂,Unknow,2015-02-21 17:01:56 -0800,New York City,Unknow
569300522705883136,positive,0.6747,Unknow,0.6706,Delta,Unknow,spaceracedjs,Unknow,0,@JetBlue thank you!,Unknow,2015-02-21 16:59:56 -0800,Brooklyn,Eastern Time (US & Canada)
569300264349364224,positive,1.0,Unknow,0.6706,Delta,Unknow,spaceracedjs,Unknow,0,@JetBlue he just went above and beyond to be helpful,Unknow,2015-02-21 16:58:54 -0800,Brooklyn,Eastern Time (US & Canada)
569300193503367168,negative,0.6671,Lost Luggage,0.3651,Delta,Unknow,spaceracedjs,Unknow,0,@JetBlue didn't find them unfortunately :( but he was very helpful and took down my info incase they do get found,Unknow,2015-02-21 16:58:37 -0800,Brooklyn,Eastern Time (US & Canada)
569299428068233217,neutral,1.0,Unknow,0.6706,Delta,Unknow,Torontonian5835,Unknow,0,@JetBlue that selfie was extreme.,Unknow,2015-02-21 16:55:35 -0800,"Toronto, Canada ",Atlantic Time (Canada)
569297850456109056,positive,1.0,Unknow,0.6706,Delta,Unknow,spaceracedjs,Unknow,0,@JetBlue your employee Charles cave at the gate at MSY went above and beyond to help try to help me find my glasses. Thought u should know,Unknow,2015-02-21 16:49:19 -0800,Brooklyn,Eastern Time (US & Canada)
569296877902041088,positive,1.0,Unknow,0.6706,Delta,Unknow,kaesavga,Unknow,0,@JetBlue is the best!  Can't wait to use my travel bank $ for a FUN trip.,Unknow,2015-02-21 16:45:27 -0800,metro Boston,Istanbul
569296354607935488,positive,0.6691,Unknow,0.6706,Delta,Unknow,tarapall,Unknow,0,@JetBlue just touched down in #NewOrleans for the annual @HeinekenUSACorp national distributor conference! #livethelegend,Unknow,2015-02-21 16:43:22 -0800,Long Island/Westchester,Eastern Time (US & Canada)
569294070129930240,positive,0.6595,Unknow,0.0,Delta,Unknow,Suzanne_BeDell,Unknow,0,@JetBlue on the plane now!  Hopefully no longer at the mercy of the playlist!  Thanks!,Unknow,2015-02-21 16:34:17 -0800,Boston,Unknow
569294014026903552,neutral,0.6779999999999999,Unknow,0.6706,Delta,Unknow,USairNews,Unknow,0,@JetBlue's new CEO seeks the right balance to please passengers and Wall ... - Daily Journal http://t.co/9bzqZQx8DC,Unknow,2015-02-21 16:34:04 -0800,USA,Sydney
569287489883500545,neutral,1.0,Unknow,0.6706,Delta,Unknow,Suzanne_BeDell,Unknow,0,@JetBlue Boston gate C12,Unknow,2015-02-21 16:08:09 -0800,Boston,Unknow
569284887955558401,neutral,1.0,Unknow,0.6706,Delta,Unknow,MichaelBorakove,Unknow,0,@JetBlue will I be charged a fee to do so?,Unknow,2015-02-21 15:57:48 -0800,Unknow,Unknow
569284604567228416,neutral,0.6532,Unknow,0.0,Delta,Unknow,Suzanne_BeDell,Unknow,0,@JetBlue thanks. Can you change the music in the boarding gates?,"[42.36726898, -71.01512871]",2015-02-21 15:56:41 -0800,Boston,Unknow
569283532167757826,negative,1.0,Customer Service Issue,0.6614,Delta,Unknow,SpedAdvocates,Unknow,0,@JetBlue what crew? No one here is helping.,Unknow,2015-02-21 15:52:25 -0800,"Wellesley, MA",Eastern Time (US & Canada)
569280114296401920,neutral,1.0,Unknow,0.6706,Delta,Unknow,jamescalderwood,Unknow,0,@JetBlue The Opal Dragon book The Dragon (ALI) has woven his murdering ways from the Philippines to Australia http://t.co/ltwhmOL1Dr,"[0.0, 0.0]",2015-02-21 15:38:50 -0800,South Australia,Unknow
569280107724050432,negative,1.0,Customer Service Issue,0.6699,Delta,Unknow,jsgerson,Unknow,0,"@JetBlue If this is customer service, then please call me.",Unknow,2015-02-21 15:38:49 -0800,Unknow,Unknow
569279670048452608,negative,1.0,Lost Luggage,1.0,Delta,Unknow,jsgerson,Unknow,0,"@JetBlue no, we are at a hotel.  Also, Jetblue lost my daughters luggage.  How do you lose luggage if the plane never actually left!!!",Unknow,2015-02-21 15:37:04 -0800,Unknow,Unknow
569278644943757312,positive,1.0,Unknow,0.6706,Delta,Unknow,sbgblee,Unknow,0,@JetBlue thanks for your prompt response. I know you put safety first. Unfortunately will hit freezing rain/sleet on ride home.,Unknow,2015-02-21 15:33:00 -0800,Unknow,Unknow
569276518305820672,positive,1.0,Unknow,0.6706,Delta,Unknow,JessicaBurack,Unknow,0,@JetBlue ok!!! That's super helpful. Thank you. I'll reach out if I have any other questions.,Unknow,2015-02-21 15:24:33 -0800,Unknow,Unknow
569275935905722368,positive,1.0,Unknow,0.6706,Delta,Unknow,TomServosBlendr,Unknow,0,"@JetBlue Thanks for the instant reply, and for still doing first bag free (so important)!",Unknow,2015-02-21 15:22:14 -0800,By mile 3 of the NYC Marathon,Eastern Time (US & Canada)
569275580543320064,negative,1.0,longlines,0.6522,Delta,Unknow,SpedAdvocates,Unknow,0,"@JetBlue lipstick on a pig still a pig. Ur new baggage claim @ SJU is a disaster. No chairs, 20 mins+ wait for baggage. #fail","[18.43615031, -66.00573829]",2015-02-21 15:20:49 -0800,"Wellesley, MA",Eastern Time (US & Canada)
569275554110664705,negative,0.6667,Late Flight,0.3333,Delta,Unknow,Evecotto,Unknow,0,@JetBlue no more than half an hour wait. It's unreal. Finally first bag coming out. SJU needs to work on this,Unknow,2015-02-21 15:20:43 -0800,Unknow,Unknow
569275378331717633,neutral,0.6381,Unknow,0.0,Delta,Unknow,TomServosBlendr,Unknow,0,@JetBlue What's your current checked bag price policy?  I fly this coming week and couldn't find anything definitive.,Unknow,2015-02-21 15:20:01 -0800,By mile 3 of the NYC Marathon,Eastern Time (US & Canada)
569274492607967232,neutral,1.0,Unknow,0.6706,Delta,Unknow,JessicaBurack,Unknow,0,@JetBlue are we scheduled to depart as scheduled?,Unknow,2015-02-21 15:16:30 -0800,Unknow,Unknow
